ANIP,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,FXCM,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,,,AREX,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,,,ACI,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,,,BAS,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,,,BCEI,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,,,CRR,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,,,DMND,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,,,EBIX,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,,,EHTH,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,,,GDOT,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,,,LL,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,,,MCF,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,,,NOG,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,,,PERY,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,,,REXX,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,,,SFY,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month
10/21/12,8.04,-0.0359712230215828,12.244,87.76,0,,7/28/13,16.4,-0.0381231671554253,20.6871,24.80,0,,,,10/21/12,26.99,-0.0266858997475659,81.2946,4.90,0,,,,10/21/12,7.91,0.0380577427821522,47.0022,16.63,0,,,,10/21/12,12.04,0.05336832895888,6.7091,10.01,0,,,,8/3/14,54.19,-0.0874031660491749,32.0947,-11.13,0,,,,10/21/12,63.03,-0.0226391688633896,12.5093,-4.75,0,,,,10/21/12,18.39,-0.0118216012896292,27.9905513775782,28.39,0,,,,10/21/12,21.92,-0.0318021201413428,12.9074,-1.65,,,,,10/21/12,20.53,0.0239401496259353,60.7576,-1.93,0,,,,3/3/13,14.18,-0.0327421555252387,15.4087,15.80,0,,,,10/21/12,50.83,0.0558786871624428,32.4768,-22.67,0,,,,10/21/12,48.6171,-0.00253382190617268,44.56,9.24,0,,,,10/21/12,16.21,-0.0564610011641443,19.2276,14.60,0,,,,10/21/12,19.3388,-0.00587567020166457,13.6842,19.33,0,,,,10/21/12,13.35,0.0462382445141065,51.7219,-3.51,0,,,,10/21/12,17.89,-0.0360991379310344,26.5143,-17.26,0
10/28/12,7.8,-0.0298507462686566,12.244,87.76,0,,8/4/13,16.94,0.0329268292682929,19.8985,24.97,0,,,,10/28/12,26.02,-0.0359392367543534,79.1252,0.32,0,,,,10/28/12,8.09,0.02275600505689,48.791,16.15,0,,,,10/28/12,10.44,-0.132890365448505,7.0671,10.13,0,,,,8/10/14,57.78,0.066248385310943,29.2895,-10.95,0,,,,10/28/12,73.91,0.172616214501031,12.2261,-5.18,0,,,,10/28/12,18.49,0.00543773790103308,28.0984388838468,28.09,0,,,,10/28/12,22.26,0.0155109489051095,12.4969,-1.59,,,,,10/28/12,21.99,0.0711154408183146,62.2121,-1.96,0,,,,3/10/13,15.3,0.0789844851904091,14.9042,15.53,0,,,,10/28/12,53.17,0.0460358056265986,34.2915,-22.17,0,,,,10/28/12,47.0104,-0.0330480427668455,44.447,8.61,0,,,,10/28/12,15.23,-0.0604565083281925,18.142,14.94,0,,,,10/28/12,19.0528,-0.0147889217531594,13.6038,19.20,0,,,,10/28/12,12.99,-0.0269662921348314,54.1134,-5.29,0,,,,10/28/12,16.63,-0.0704304080491895,25.5571,-14.12,0
11/4/12,7.56,-0.0307692307692307,12.273,87.73,0,,8/11/13,17.99,0.0619834710743801,20.5537,24.25,0,,,,11/4/12,25.26,-0.0292083013066871,76.2815,0.32,0,,,,11/4/12,8.26,0.0210135970333745,49.9013,16.34,0,,,,11/4/12,10.14,-0.028735632183908,6.128,10.10,0,,,,8/17/14,57,-0.0134994807892004,31.2299,-8.63,0,,,,11/4/12,73.87,-0.000541198755242722,14.3365,-5.82,0,,,,11/4/12,18.5503,0.00326122228231496,28.198610065525,28.07,0,,,,11/4/12,22.41,0.00673854447439348,12.6908,-1.57,,,,,11/4/12,21.5423,-0.0203592542064573,66.6364,-1.65,0,,,,3/17/13,15.18,-0.00784313725490204,16.0814,16.50,0,,,,11/4/12,56.09,0.0549181869475268,35.8702,-21.26,0,,,,11/4/12,46.2974,-0.0151668566955396,42.9782,8.75,0,,,,11/4/12,15.36,0.00853578463558757,17.0452,14.65,0,,,,11/4/12,19.2881,0.0123498908296942,15.2231,19.10,0,,,,11/4/12,13.6813,0.0532178598922248,52.6542,-5.39,0,,,,11/4/12,15.24,-0.0835838845460012,23.7571,-14.11,0
11/11/12,7.2,-0.0476190476190477,12.273,87.73,0,,8/18/13,18.52,0.029460811561979,21.8277,23.60,0,,,,11/11/12,24.66,-0.0237529691211402,74.0534,-2.21,0,,,,11/11/12,7.36,-0.108958837772397,50.9499,16.61,0,,,,11/11/12,9.2,-0.0927021696252467,5.9519,9.83,0,,,,8/24/14,57.21,0.00368421052631573,30.8083,-6.92,0,,,,11/11/12,71.86,-0.0272099634493029,14.3287,-6.21,0,,,,11/11/12,17.93,-0.0334388123103131,28.2766847453643,27.58,0,,,,11/11/12,17.89,-0.20169567157519,12.7763,-0.96,,,,,11/11/12,24.27,0.126620648677253,65.2797,-2.12,0,,,,3/24/13,15.69,0.0335968379446641,15.9553,16.80,0,,,,11/11/12,55.21,-0.0156890711356749,37.8401,-20.30,0,,,,11/11/12,46.0027,-0.00636536824962108,42.3263,9.73,0,,,,11/11/12,14.53,-0.0540364583333334,17.1907,15.41,0,,,,11/11/12,17.9567,-0.0690270166579393,15.411,19.59,0,,,,11/11/12,12.52,-0.08488228457822,55.4564,-5.76,0,,,,11/11/12,14.56,-0.0446194225721784,21.7714,-14.52,0
11/18/12,7.14,-0.00833333333333341,12.202,87.80,0,,8/25/13,19.08,0.0302375809935205,22.4707,13.58,0,,,,11/18/12,23.14,-0.0616382806163828,72.2945,-2.59,0,,,,11/18/12,6.59,-0.104619565217391,45.3985,22.66,0,,,,11/18/12,8.96,-0.026086956521739,5.4001,9.93,0,,,,8/31/14,61.41,0.0734137388568432,30.9219,-6.04,0,,,,11/18/12,71.9,0.000556637907041635,13.9388,-6.07,0,,,,11/18/12,15.13,-0.156162855549359,28.3318285901776,27.78,0,,,,11/18/12,16.74,-0.0642817216321969,10.1994,-0.36,,,,,11/18/12,24.24,-0.00123609394313973,73.5455,2.31,0,,,,3/31/13,16.71,0.0650095602294456,16.4913,13.40,0,,,,11/18/12,53.69,-0.0275312443397936,37.2464,-19.05,0,,,,11/18/12,42.0765,-0.0853471644055673,42.0569,8.63,0,,,,11/18/12,14.4995,-0.00209910529938062,16.2618,15.28,0,,,,11/18/12,19.5785,0.0903172631942393,14.3473,20.71,0,,,,11/18/12,12.27,-0.0199680511182109,50.7491,-4.91,0,,,,11/18/12,14.28,-0.0192307692307693,20.8,-14.74,0
11/25/12,7.38,0.0336134453781514,12.843,87.16,0,,9/1/13,18.99,-0.00471698113207542,23.1502,13.18,0,,,,11/25/12,24.15,0.0436473638720829,67.8383,-8.21,0,,,,11/25/12,6.62,0.00455235204855842,40.6489,23.36,0,,,,11/25/12,10.15,0.1328125,5.2592,3.34,0,,,,9/7/14,58.27,-0.0511317375020354,33.1919,-6.07,0,,,,11/25/12,74.08,0.0303198887343532,13.9466,-6.17,0,,,,11/25/12,13.28,-0.122273628552545,28.3656316176901,33.15,0,,,,11/25/12,16.79,0.00298685782556762,9.5437,-1.85,,,,,11/25/12,25.23,0.040841584158416,73.4545,-1.19,0,,,,4/7/13,15.5,-0.0724117295032914,17.3843,17.00,0,,,,11/25/12,54.77,0.0201154777425965,36.221,-14.27,0,,,,11/25/12,41.6011,-0.0112984682661343,38.4674,10.89,0,,,,11/25/12,15.04,0.0372771474878444,16.2277,12.27,0,,,,11/25/12,20.0822,0.0257272007559313,15.6431,21.81,0,,,,11/25/12,12.75,0.039119804400978,49.7357,-5.21,0,,,,11/25/12,15.75,0.102941176470588,20.4,-15.11,0
12/2/12,8.1,0.097560975609756,12.742,87.26,0,,9/8/13,19.44,0.0236966824644551,23.041,13.12,0,,,,12/2/12,23.49,-0.0273291925465838,70.7993,-7.64,0,,,,12/2/12,6.72,0.0151057401812689,40.834,21.65,0,,,,12/2/12,11.02,0.0857142857142856,5.9577,3.75,0,,,,9/14/14,58.42,0.00257422344259473,31.4948,-6.25,0,,,,12/2/12,76.57,0.0336123110151187,14.3695,-5.68,0,,,,12/2/12,14.24,0.072289156626506,28.3768844481372,33.04,0,,,,12/2/12,16.82,0.00178677784395487,9.5722,-1.47,,,,,12/2/12,25.8,0.0225921521997623,76.4545,-1.40,0,,,,4/14/13,15.9,0.0258064516129033,16.1255,16.44,0,,,,12/2/12,53.68,-0.0199014058791309,36.9496,-13.75,0,,,,12/2/12,38.9678,-0.0632988070026996,38.0329,10.23,0,,,,12/2/12,15.7,0.0438829787234043,16.8326,12.14,0,,,,12/2/12,20.6636,0.0289510113433786,16.0455,22.06,0,,,,12/2/12,13.15,0.031372549019608,51.6814,-4.46,0,,,,12/2/12,15.48,-0.0171428571428571,22.5,-14.58,0
12/9/12,9.12,0.125925925925926,12.668,87.33,0,,9/16/13,19.07,-0.0190329218106996,23.587,13.93,0,,,,12/9/12,24.2,0.0302256279267774,68.8644,-7.88,0,,,,12/9/12,7.27,0.0818452380952381,41.4508,20.84,0,,,,12/9/12,11.17,0.0136116152450092,6.4684,3.86,0,,,,9/21/14,58.32,-0.00171174255391993,31.5759,-6.15,0,,,,12/9/12,78.86,0.0299072743894477,14.8525,-6.05,0,,,,12/9/12,14.81,0.0400280898876404,28.3600984209852,33.23,0,,,,12/9/12,15.935,-0.0526159334126041,9.5893,-1.36,,,,,12/9/12,25.96,0.00620155038759695,78.1818,0.11,0,,,,4/21/13,15.49,-0.0257861635220126,16.5416,16.38,0,,,,12/9/12,51.11,-0.047876304023845,36.2142,-13.22,0,,,,12/9/12,38.39,-0.0148276269124764,35.6254,10.88,0,,,,12/9/12,16.45,0.0477707006369428,17.5713,12.66,0,,,,12/9/12,20.187,-0.0230647128283551,16.5101,22.24,0,,,,12/9/12,12.92,-0.017490494296578,53.3027,-4.49,0,,,,12/9/12,15.47,-0.000645994832041308,22.1143,-15.08,0
12/16/12,9.42,0.0328947368421053,12.587,87.41,0,,9/22/13,19.27,0.010487676979549,23.138,12.31,0,,,,12/16/12,24.89,0.0285123966942149,70.9459,-8.76,0,,,,12/16/12,7.66,0.0536451169188445,44.8433,20.81,0,,,,12/16/12,10.27,-0.080572963294539,6.5564,3.97,0,,,,9/28/14,57.01,-0.0224622770919067,31.5218,-6.48,0,,,,12/16/12,79.83,0.0123002789753994,15.2967,-6.07,0,,,,12/16/12,13.83,-0.0661715057393654,28.3158515061413,33.53,0,,,,12/16/12,15.79,-0.00909946658299354,9.0848,-1.14,,,,,12/16/12,26.46,0.0192604006163328,78.6667,0.26,0,,,,4/28/13,15.92,0.0277598450613299,16.1151,17.12,0,,,,12/16/12,48.95,-0.0422617882997456,34.4804,-13.17,0,,,,12/16/12,40,0.041938004688721,35.0972,5.23,0,,,,12/16/12,16.24,-0.0127659574468085,18.4106,13.43,0,,,,12/16/12,20.3967,0.0103878733838607,16.1293,23.58,0,,,,12/16/12,11.94,-0.0758513931888545,52.3705,-5.28,0,,,,12/16/12,15.46,-0.000646412411118291,22.1,-14.38,0
12/23/12,7.8,-0.171974522292994,12.587,87.41,0,,9/29/13,19.76,0.0254281266216918,23.3807,12.36,0,,,,12/23/12,25.24,0.0140618722378465,72.9687,-8.09,0,,,,12/23/12,7.31,-0.045691906005222,47.249,21.46,0,,,,12/23/12,11.48,0.117818889970789,6.0282,4.33,0,,,,10/5/14,51.69,-0.0933169619365024,30.8138,-6.64,0,,,,12/23/12,79.91,0.00100212952524115,15.4848,-6.02,0,,,,12/23/12,14.53,0.0506146059291395,28.2467899989956,33.51,0,,,,12/23/12,16.45,0.0417986067131095,9.0021,0.07,,,,,12/23/12,27.015,0.0209750566893423,80.1818,0.34,0,,,,5/5/13,17.83,0.119974874371859,16.5624,14.40,0,,,,12/23/12,51.46,0.0512768130745658,33.0232,-13.40,0,,,,12/23/12,44.52,0.113,36.5691,5.25,0,,,,12/23/12,17.18,0.0578817733990149,18.1756,13.05,0,,,,12/23/12,19.85,-0.0268033554447532,16.2969,22.51,0,,,,12/23/12,12.8,0.0720268006700169,48.3981,-1.00,0,,,,12/23/12,16.11,0.0420439844760672,22.0857,-14.51,0
12/30/12,7.5,-0.0384615384615384,12.431,87.57,0,,10/6/13,19,-0.0384615384615385,23.9752,13.44,0,,,,12/30/12,24.07,-0.0463549920760696,73.9948,-8.02,0,,,,12/30/12,7.02,-0.039671682626539,45.0901,21.35,0,,,,12/30/12,10.89,-0.0513937282229965,6.7384,4.35,0,,,,10/12/14,41.7,-0.193267556587348,30.2565,-6.75,0,,,,12/30/12,76.27,-0.0455512451507947,15.5003,-6.07,0,,,,12/30/12,13.68,-0.0584996558843771,28.214586017014,33.49,0,,,,12/30/12,15.79,-0.0401215805471125,9.3784,0.07,,,,,12/30/12,27.6,0.0216546363131593,81.8636,0.31,0,,,,5/12/13,18.06,0.012899607403253,18.5495,11.76,0,,,,12/30/12,51.57,0.00213758258841823,34.7166,-13.36,0,,,,12/30/12,41.21,-0.0743486073674753,40.7014,5.16,0,,,,12/30/12,16.21,-0.0564610011641443,19.2276,13.04,0,,,,12/30/12,19.58,-0.0136020151133502,15.86,22.49,0,,,,12/30/12,12.73,-0.00546875000000002,51.884,-1.04,0,,,,12/30/12,15.07,-0.0645561762880198,23.0143,-14.60,0
1/6/13,7.74,0.032,12.431,87.57,0,,10/13/13,18.15,-0.0447368421052632,39.5893,13.18,0,,,,1/6/13,26.15,0.0864146240132946,70.5648,-8.03,0,,,,1/6/13,7.66,0.0911680911680912,43.3013,21.30,0,,,,1/6/13,12.31,0.130394857667585,6.3921,4.09,0,,,,10/19/14,40.83,-0.0208633093525181,24.4089,-6.71,0,,,,1/6/13,82.02,0.0753900616231808,14.7943,-5.98,0,,,,1/6/13,14.06,0.0277777777777779,28.1845876854329,33.47,0,,,,1/6/13,16.5002,0.0449778340721976,9.0021,0.17,,,,,1/6/13,25.39,-0.0800724637681159,83.6364,0.31,0,,,,5/19/13,18.48,0.0232558139534884,18.7888,13.32,0,,,,1/6/13,53.49,0.0372309482257127,34.7908,-13.49,0,,,,1/6/13,43.96,0.0667313758796408,37.6753,5.44,0,,,,1/6/13,17.19,0.0604565083281925,18.142,13.03,0,,,,1/6/13,19.86,0.0143003064351379,15.6443,23.04,0,,,,1/6/13,13.12,0.0306362922230949,51.6003,-1.03,0,,,,1/6/13,16.43,0.0902455209024551,21.5286,-14.67,0
1/13/13,8.52,0.10077519379845,12.398,87.60,0,,10/20/13,17.1,-0.0578512396694213,37.8182,7.62,0,,,,1/13/13,25.61,-0.0206500956022945,228.6679,-7.96,0,,,,1/13/13,6.95,-0.0926892950391645,,21.25,0,,,,1/13/13,12.2,-0.00893582453290021,14.7328,3.99,0,,,,10/26/14,42.28,0.0355131031104581,23.8996,-6.10,0,,,,1/13/13,78.87,-0.0384052670080467,17.8302,-5.97,0,,,,1/13/13,13.55,-0.0362731152204836,28.1597077162348,33.42,0,,,,1/13/13,16.66,0.00968473109416856,9.1973,-0.10,,,,,1/13/13,24,-0.0547459629775502,73.7927,0.32,0,,,,5/26/13,18.19,-0.0156926406926406,19.2257,9.00,0,,,,1/13/13,56.82,0.0622546270330904,31.8393,-13.46,0,,,,1/13/13,44.12,0.00363967242948138,,5.48,0,,,,1/13/13,17.07,-0.00698080279232116,17.0493,13.02,0,,,,1/13/13,19.98,0.0060422960725075,15.868,23.05,0,,,,1/13/13,12.8,-0.0243902439024389,80.0596,-1.23,0,,,,1/13/13,16.07,-0.0219111381618989,34.2292,-14.29,0
1/20/13,7.56,-0.112676056338028,12.518,87.48,0,,10/27/13,16.63,-0.0274853801169592,35.6303,5.38,0,,,,1/20/13,25.7,0.00351425224521673,223.9459,-8.34,0,,,,1/20/13,7.65,0.100719424460432,,21.34,0,,,,1/20/13,12.27,0.00573770491803272,14.6012,-9.05,0,,,,11/2/14,45.24,0.0700094607379376,24.7484,-6.02,0,,,,1/20/13,80.59,0.0218080385444401,17.1454,-6.02,0,,,,1/20/13,13.99,0.0324723247232472,28.1395014942886,33.67,0,,,,1/20/13,16.01,-0.0390156062424969,9.2864,-0.38,,,,,1/20/13,24.75,0.03125,69.7528,0.24,0,,,,6/2/13,17.97,-0.012094557449148,18.924,9.00,0,,,,1/20/13,56.08,-0.0130235832453361,33.8214,-13.44,0,,,,1/20/13,44.96,0.0190389845874888,,5.56,0,,,,1/20/13,17.46,0.0228471001757469,16.9303,12.97,0,,,,1/20/13,20.32,0.017017017017017,15.9639,23.52,0,,,,1/20/13,13.78,0.0765624999999999,78.1069,-1.18,0,,,,1/20/13,16.3,0.0143123833229621,33.4792,-13.87,0
1/27/13,7.32,-0.0317460317460317,12.518,87.48,0,,11/3/13,16.33,-0.0180396873120866,34.651,6.02,0,,,,1/27/13,25.83,0.00505836575875485,224.7329,-8.33,0,,,,1/27/13,7.24,-0.0535947712418301,,21.47,0,,,,1/27/13,13.15,0.0717196414017931,14.6849,-9.46,0,,,,11/9/14,43.37,-0.0413351016799294,26.481,-5.52,0,,,,1/27/13,81.28,0.00856185630971584,17.5193,-5.40,0,,,,1/27/13,13.81,-0.0128663330950679,28.126200062669,33.84,0,,,,1/27/13,16.8,0.0493441599000624,8.924,-0.33,,,,,1/27/13,25.03,0.0113131313131314,71.9326,0.35,0,,,,6/9/13,17.57,-0.0222593210907066,18.6952,8.73,0,,,,1/27/13,58.6,0.0449358059914409,33.381,-13.63,0,,,,1/27/13,43.62,-0.0298042704626336,,5.78,0,,,,1/27/13,17.31,-0.0085910652920963,17.3171,13.34,0,,,,1/27/13,19.99,-0.016240157480315,16.2356,23.39,0,,,,1/27/13,14.02,0.0174165457184325,84.0869,-1.52,0,,,,1/27/13,16.58,0.0171779141104293,33.9583,-13.79,0
2/3/13,8.55,0.168032786885246,12.518,87.48,0,,11/10/13,15.48,-0.0520514390691976,34.0259,5.32,0,,,,2/3/13,27,0.0452961672473868,225.8696,-8.60,0,,,,2/3/13,7.05,-0.026243093922652,,20.55,0,,,,2/3/13,13.13,-0.00152091254752851,15.7381,-9.39,0,,,,11/16/14,39.11,-0.0982245792022135,25.3864,-5.59,0,,,,2/3/13,87.2,0.0728346456692914,17.6693,-5.45,0,,,,2/3/13,14.26,0.0325850832729906,28.1185292829388,34.99,0,,,,2/3/13,16.33,-0.0279761904761906,9.3644,-0.45,,,,,2/3/13,24.65,-0.015181781861766,72.7464,-0.04,0,,,,6/16/13,18.81,0.0705748434832099,18.279,8.68,0,,,,2/3/13,58.94,0.0058020477815699,34.881,-13.72,0,,,,2/3/13,42.6,-0.0233837689133424,,8.38,0,,,,2/3/13,16.34,-0.0560369728480646,17.1683,12.43,0,,,,2/3/13,19.36,-0.0315157578789395,15.9719,23.03,0,,,,2/3/13,13.26,-0.0542082738944365,85.5514,3.71,0,,,,2/3/13,15.1,-0.0892641737032569,34.5417,-13.72,0
2/10/13,8.1,-0.0526315789473686,11.57,88.43,0,,11/17/13,15.69,0.0135658914728682,32.2548,-0.71,0,,,,2/10/13,26.38,-0.022962962962963,236.1007,-10.20,0,,,,2/10/13,5.75,-0.184397163120567,,11.28,0,,,,2/10/13,14.75,0.123381568926123,15.7142,-9.64,0,,,,11/23/14,37.82,-0.0329838915878292,22.8928,-13.06,0,,,,2/10/13,86.37,-0.00951834862385315,18.9563,-5.53,0,,,,2/10/13,14.41,0.0105189340813465,28.1204568206242,35.31,0,,,,2/10/13,16.81,0.0293937538273117,9.1024,-1.84,,,,,2/10/13,25.04,0.0158215010141989,71.642,-11.48,0,,,,6/23/13,18.18,-0.0334928229665071,19.5691,8.13,0,,,,2/10/13,60.54,0.0271462504241602,35.0833,-25.59,0,,,,2/10/13,43.2,0.0140845070422535,,9.62,0,,,,2/10/13,16.21,-0.00795593635250913,16.2063,12.04,0,,,,2/10/13,19.06,-0.0154958677685951,14.324,25.56,0,,,,2/10/13,13.35,0.00678733031674206,80.9139,4.04,0,,,,2/10/13,15.77,0.0443708609271523,31.4583,-20.52,0
2/17/13,8.28,0.0222222222222221,11.526,88.47,0,,11/24/13,16.15,0.0293180369662205,32.6924,9.13,0,,,,2/17/13,24.47,-0.0724033358605004,230.6791,-17.71,0,,,,2/17/13,5.92,0.0295652173913044,,10.99,0,,,,2/17/13,15.98,0.0833898305084746,17.653,-14.05,0,,,,11/30/14,27.22,-0.280274986779482,22.1377,-13.43,1,,,,2/17/13,90.01,0.0421442630543012,18.7758,-4.24,0,,,,2/17/13,15.88,0.102012491325469,28.1283899004073,27.14,0,,,,2/17/13,18.34,0.0910172516359311,9.37,-9.83,,,,,2/17/13,19.71,-0.212859424920128,72.7755,-7.43,0,,,,6/30/13,19.95,0.0973597359735974,18.9136,8.12,0,,,,2/17/13,62.19,0.0272547076313181,36.0357,-22.28,0,,,,2/17/13,43.5,0.00694444444444442,,9.34,0,,,,2/17/13,14.31,-0.117211597779149,16.0773,4.07,0,,,,2/17/13,19.33,0.0141657922350471,14.1021,24.69,0,,,,2/17/13,14.18,0.0621722846441948,81.463,-1.39,0,,,,2/17/13,14.88,-0.056436271401395,32.8542,-20.35,0
2/24/13,8.4,0.0144927536231885,11.254,88.75,0,,12/1/13,16.66,0.0315789473684212,33.6509,8.36,0,,,,2/24/13,24.78,0.0126685737637926,213.9772,-21.06,0,,,,2/24/13,5.53,-0.0658783783783783,,11.28,0,,,,2/24/13,14.71,-0.0794743429286608,19.1251,-9.83,0,,,,12/7/14,20.1,-0.26157237325496,15.9331,-13.33,0,,,,2/24/13,87.37,-0.0293300744361737,19.5671,-2.23,0,,,,2/24/13,15.46,-0.026448362720403,28.1405488039297,30.70,0,,,,2/24/13,13.84,-0.2453653217012,10.2228,-9.96,,,,,2/24/13,16.81,-0.147133434804668,57.2845,-10.08,0,,,,7/7/13,19.33,-0.031077694235589,20.7355,7.94,0,,,,2/24/13,58.67,-0.056600739668757,37.0179,-25.62,0,,,,2/24/13,41.7,-0.0413793103448276,,6.84,0,,,,2/24/13,14.13,-0.0125786163522013,14.1929,0.41,0,,,,2/24/13,16.67,-0.137609932747025,14.3018,19.51,0,,,,2/24/13,13.93,-0.0176304654442877,86.5278,-8.08,0,,,,2/24/13,13.99,-0.0598118279569892,31,-20.24,0
3/3/13,7.86,-0.0642857142857143,11.061,88.94,0,,12/8/13,16.58,-0.00480192076830743,34.7135,10.13,0,,,,3/3/13,24.43,-0.0141242937853108,216.6879,-21.07,0,,,,3/3/13,4.9,-0.113924050632911,,11.13,0,,,,3/3/13,14.24,-0.0319510537049627,17.6052,-9.27,0,,,,12/14/14,18.57,-0.0761194029850747,11.7654,-18.72,0,,,,3/3/13,90.2,0.0323909808858875,18.9932,1.49,0,,,,3/3/13,15.93,0.0304010349288486,28.1562754798789,30.64,0,,,,3/3/13,15.33,0.107658959537572,7.7145,-10.37,,,,,3/3/13,15.02,-0.106484235574063,48.8561,-10.08,0,,,,7/14/13,19.87,0.0279358510087948,20.0911,7.94,0,,,,3/3/13,60.7,0.0346003068007499,34.9226,-25.48,0,,,,3/3/13,38,-0.0887290167865709,,6.45,0,,,,3/3/13,14.13,0,14.0144,0.52,0,,,,3/3/13,16.24,-0.0257948410317939,12.3338,19.45,0,,,,3/3/13,13.7,-0.0165111270638909,85.0023,-8.33,0,,,,3/3/13,13.8,-0.0135811293781272,29.1458,-20.11,0
3/10/13,7.8,-0.00763358778625955,11.028,88.97,0,,12/15/13,15.8,-0.0470446320868515,34.5468,9.86,0,,,,3/10/13,25.26,0.0339746213671717,213.6274,-19.58,0,,,,3/10/13,5.34,0.0897959183673469,,11.63,0,,,,3/10/13,14.21,-0.0021067415730337,17.0427,-9.51,0,,,,12/21/14,22.11,0.190630048465267,10.8698,-19.20,0,,,,3/10/13,90,-0.00221729490022171,19.6084,1.63,0,,,,3/10/13,17.56,0.102322661644696,28.1715497280137,32.43,0,,,,3/10/13,15.47,0.00913242009132431,8.545,-10.31,,,,,3/10/13,17.5,0.165113182423436,43.6537,-2.10,0,,,,7/21/13,20.25,0.0191243080020129,20.6524,7.71,0,,,,3/10/13,66.53,0.0960461285008236,36.131,-25.46,0,,,,3/10/13,39.6,0.0421052631578949,,6.74,0,,,,3/10/13,15.06,0.0658174097664543,14.0144,0.88,0,,,,3/10/13,16.41,0.0104679802955665,12.0156,19.41,0,,,,3/10/13,14.34,0.0467153284671533,83.5988,-7.26,0,,,,3/10/13,14.85,0.076086956521739,28.75,-18.84,0
3/17/13,7.8,0,11.028,88.97,0,,12/22/13,17.03,0.0778481012658228,32.9216,9.81,0,,,,3/17/13,26.87,0.0637371338083927,220.8853,-18.31,0,,,,3/17/13,5.84,0.0936329588014981,,11.44,0,,,,3/17/13,15.35,0.0802251935256861,17.0068,-9.53,0,,,,12/28/14,23.99,0.0850293984622343,12.942,-19.06,0,,,,3/17/13,97.53,0.0836666666666668,19.565,1.55,0,,,,3/17/13,16.34,-0.0694760820045558,28.1857851154833,32.49,0,,,,3/17/13,15.74,0.0174531351001939,8.623,-10.27,,,,,3/17/13,17.69,0.0108571428571429,50.8614,-4.73,0,,,,7/28/13,20.61,0.0177777777777777,21.0473,7.70,0,,,,3/17/13,66.85,0.00480986021343743,39.6012,-25.36,0,,,,3/17/13,43.99,0.110858585858586,,6.76,0,,,,3/17/13,15.06,0,14.9368,2.42,0,,,,3/17/13,17.09,0.0414381474710541,12.1414,19.46,0,,,,3/17/13,15.54,0.0836820083682008,87.5041,-7.29,0,,,,3/17/13,16.17,0.088888888888889,30.9375,-17.50,0
3/24/13,7.44,-0.0461538461538461,11.028,88.97,0,,12/29/13,17.17,0.00822078684674099,35.4845,9.90,0,,,,3/24/13,24.66,-0.0822478600669893,234.9639,-21.06,0,,,,3/24/13,5.39,-0.077054794520548,,11.48,0,,,,3/24/13,13.88,-0.0957654723127035,18.3711,-9.57,0,,,,1/4/15,24.49,0.0208420175072948,14.0424,-18.97,0,,,,3/24/13,93.39,-0.0424484773915719,21.2019,1.59,0,,,,3/24/13,16.87,0.0324357405140761,28.2003403527889,33.08,0,,,,3/24/13,16.12,0.0241423125794156,8.7735,-10.36,,,,,3/24/13,18.2,0.0288298473713962,51.4137,-1.49,0,,,,8/4/13,23.59,0.144590004852014,21.4215,7.53,0,,,,3/24/13,66.95,0.00149588631264042,39.7917,-25.56,0,,,,3/24/13,41.34,-0.0602409638554217,,6.75,0,,,,3/24/13,14.49,-0.0378486055776892,14.9368,2.29,0,,,,3/24/13,18.68,0.0930368636629608,12.6445,19.43,0,,,,3/24/13,15.98,0.0283140283140284,94.8266,-6.73,0,,,,3/24/13,14.74,-0.08843537414966,33.6875,-17.77,0
